framework,family,class,parameter_name,value_default,value_type,description
tpot,classification,LogisticRegression,solver,lbfgs,str,"Algorithm to use in the optimization problem. Default is 'lbfgs'.
To choose a solver, you might want to consider the following aspects:

    - For small datasets, 'liblinear' is a good choice, whereas 'sag'
      and 'saga' are faster for large ones;
    - For multiclass problems, only 'newton-cg', 'sag', 'saga' and
      'lbfgs' handle multinomial loss;
    - 'liblinear' is limited to one-versus-rest schemes.
    - 'newton-cholesky' is a good choice for `n_samples` >> `n_features`,
      especially with one-hot encoded categorical features with rare
      categories. Note that it is limited to binary classification and the
      one-versus-rest reduction for multiclass classification. Be aware that
      the memory usage of this solver has a quadratic dependency on
      `n_features` because it explicitly computes the Hessian matrix.

.. warning::
   The choice of the algorithm depends on the penalty chosen.
   Supported penalties by solver:

   - 'lbfgs'           -   ['l2', None]
   - 'liblinear'       -   ['l1', 'l2']
   - 'newton-cg'       -   ['l2', None]
   - 'newton-cholesky' -   ['l2', None]
   - 'sag'             -   ['l2', None]
   - 'saga'            -   ['elasticnet', 'l1', 'l2', None]

.. note::
   'sag' and 'saga' fast convergence is only guaranteed on features
   with approximately the same scale. You can preprocess the data with
   a scaler from :mod:`sklearn.preprocessing`.

.. seealso::
   Refer to the User Guide for more information regarding
   :class:`LogisticRegression` and more specifically the
   :ref:`Table <Logistic_regression>`
   summarizing solver/penalty supports.

.. versionadded:: 0.17
   Stochastic Average Gradient descent solver.
.. versionadded:: 0.19
   SAGA solver.
.. versionchanged:: 0.22
    The default solver changed from 'liblinear' to 'lbfgs' in 0.22.
.. versionadded:: 1.2
   newton-cholesky solver."
tpot,classification,LogisticRegression,max_iter,100,int,Maximum number of iterations taken for the solvers to converge.
tpot,classification,LogisticRegression,multi_class,auto,str,"If the option chosen is 'ovr', then a binary problem is fit for each
label. For 'multinomial' the loss minimised is the multinomial loss fit
across the entire probability distribution, *even when the data is
binary*. 'multinomial' is unavailable when solver='liblinear'.
'auto' selects 'ovr' if the data is binary, or if solver='liblinear',
and otherwise selects 'multinomial'.

.. versionadded:: 0.18
   Stochastic Average Gradient descent solver for 'multinomial' case.
.. versionchanged:: 0.22
    Default changed from 'ovr' to 'auto' in 0.22."
tpot,classification,LogisticRegression,verbose,0,int,"For the liblinear and lbfgs solvers set verbose to any positive
number for verbosity."
tpot,classification,LogisticRegression,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
Useless for liblinear solver. See :term:`the Glossary <warm_start>`.

.. versionadded:: 0.17
   *warm_start* to support *lbfgs*, *newton-cg*, *sag*, *saga* solvers."
tpot,classification,LogisticRegression,n_jobs,None,NoneType,"Number of CPU cores used when parallelizing over classes if
multi_class='ovr'"". This parameter is ignored when the ``solver`` is
set to 'liblinear' regardless of whether 'multi_class' is specified or
not. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors.
See :term:`Glossary <n_jobs>` for more details."
tpot,classification,LogisticRegression,l1_ratio,None,NoneType,"The Elastic-Net mixing parameter, with ``0 <= l1_ratio <= 1``. Only
used if ``penalty='elasticnet'``. Setting ``l1_ratio=0`` is equivalent
to using ``penalty='l2'``, while setting ``l1_ratio=1`` is equivalent
to using ``penalty='l1'``. For ``0 < l1_ratio <1``, the penalty is a
combination of L1 and L2."
tpot,classification,MLPClassifier,hidden_layer_sizes,"(100,)",tuple,"The ith element represents the number of neurons in the ith
hidden layer."
tpot,classification,MLPClassifier,activation,relu,str,"Activation function for the hidden layer.

- 'identity', no-op activation, useful to implement linear bottleneck,
  returns f(x) = x

- 'logistic', the logistic sigmoid function,
  returns f(x) = 1 / (1 + exp(-x)).

- 'tanh', the hyperbolic tan function,
  returns f(x) = tanh(x).

- 'relu', the rectified linear unit function,
  returns f(x) = max(0, x)"
tpot,classification,MLPClassifier,solver,adam,str,"The solver for weight optimization.

- 'lbfgs' is an optimizer in the family of quasi-Newton methods.

- 'sgd' refers to stochastic gradient descent.

- 'adam' refers to a stochastic gradient-based optimizer proposed
  by Kingma, Diederik, and Jimmy Ba
Note: The default solver 'adam' works pretty well on relatively
large datasets (with thousands of training samples or more) in terms of
both training time and validation score.
For small datasets, however, 'lbfgs' can converge faster and perform
better."
tpot,classification,MLPClassifier,batch_size,auto,str,"Size of minibatches for stochastic optimizers.
If the solver is 'lbfgs', the classifier will not use minibatch.
When set to ""auto"", `batch_size=min(200, n_samples)`."
tpot,classification,MLPClassifier,learning_rate,constant,str,"Learning rate schedule for weight updates.

- 'constant' is a constant learning rate given by
  'learning_rate_init'.

- 'invscaling' gradually decreases the learning rate at each
  time step 't' using an inverse scaling exponent of 'power_t'.
  effective_learning_rate = learning_rate_init / pow(t, power_t)

- 'adaptive' keeps the learning rate constant to
  'learning_rate_init' as long as training loss keeps decreasing.
  Each time two consecutive epochs fail to decrease training loss by at
  least tol, or fail to increase validation score by at least tol if
  'early_stopping' is on, the current learning rate is divided by 5.

Only used when ``solver='sgd'``."
tpot,classification,MLPClassifier,power_t,0.5,float,"The exponent for inverse scaling learning rate.
It is used in updating effective learning rate when the learning_rate
is set to 'invscaling'. Only used when solver='sgd'."
tpot,classification,MLPClassifier,max_iter,200,int,"Maximum number of iterations. The solver iterates until convergence
(determined by 'tol') or this number of iterations. For stochastic
solvers ('sgd', 'adam'), note that this determines the number of epochs
(how many times each data point will be used), not the number of
gradient steps."
tpot,classification,MLPClassifier,shuffle,True,bool,"Whether to shuffle samples in each iteration. Only used when
solver='sgd' or 'adam'."
tpot,classification,MLPClassifier,random_state,None,NoneType,"Determines random number generation for weights and bias
initialization, train-test split if early stopping is used, and batch
sampling when solver='sgd' or 'adam'.
Pass an int for reproducible results across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,MLPClassifier,tol,0.0001,float,"Tolerance for the optimization. When the loss or score is not improving
by at least ``tol`` for ``n_iter_no_change`` consecutive iterations,
unless ``learning_rate`` is set to 'adaptive', convergence is
considered to be reached and training stops."
tpot,classification,MLPClassifier,verbose,False,bool,Whether to print progress messages to stdout.
tpot,classification,MLPClassifier,warm_start,False,bool,"When set to True, reuse the solution of the previous
call to fit as initialization, otherwise, just erase the
previous solution. See :term:`the Glossary <warm_start>`."
tpot,classification,MLPClassifier,momentum,0.9,float,"Momentum for gradient descent update. Should be between 0 and 1. Only
used when solver='sgd'."
tpot,classification,MLPClassifier,nesterovs_momentum,True,bool,"Whether to use Nesterov's momentum. Only used when solver='sgd' and
momentum > 0."
tpot,classification,MLPClassifier,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation
score is not improving. If set to true, it will automatically set
aside 10% of training data as validation and terminate training when
validation score is not improving by at least tol for
``n_iter_no_change`` consecutive epochs. The split is stratified,
except in a multilabel setting.
If early stopping is False, then the training stops when the training
loss does not improve by more than tol for n_iter_no_change consecutive
passes over the training set.
Only effective when solver='sgd' or 'adam'."
tpot,classification,MLPClassifier,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if early_stopping is True."
tpot,classification,MLPClassifier,beta_1,0.9,float,"Exponential decay rate for estimates of first moment vector in adam,
should be in [0, 1). Only used when solver='adam'."
