framework,family,class,parameter_name,value_default,value_type,description
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,dispersion_learning_rate,0.5,float,"Dispersion learning rate is only valid for tweedie family dispersion parameter estimation using ml. It must be > 0.  This controls how much the dispersion parameter estimate is to be changed when the calculated loglikelihood actually decreases with the new dispersion.  In this case, instead of setting new dispersion = dispersion + change, we set new dispersion = dispersion + dispersion_learning_rate * change. Defaults to 0.5."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,influence,None,Categorical(['dfbetas']),If set to dfbetas will calculate the difference in beta when a datarow is included and excluded in the dataset.
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,linear_constraints,None,key<frame>,"Linear constraints: used to specify linear constraints involving more than one coefficients in standard form.  It is only supported for solver IRLSM.  It contains four columns: names (strings for coefficient names or constant), values, types ( strings of 'Equal' or 'LessThanEqual'), constraint_numbers (0 for first linear constraint, 1 for second linear constraint, ...)."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,init_optimal_glm,False,bool,"If true, will initialize coefficients with values derived from GLM runs without linear constraints.  Only available for linear constraints."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,separate_linear_beta,False,bool,"If true, will keep the beta constraints and linear constraints separate.  After new coefficients are found, first beta constraints will be applied followed by the application of linear constraints.  Note that the beta constraints in this case will not be part of the objective function.  If false, will combine the beta and linear constraints."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,constraint_eta0,0.1258925,float,"For constrained GLM only.  It affects the setting of eta_k+1=eta_0/power(ck+1, alpha)."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,constraint_tau,10.0,float,For constrained GLM only.  It affects the setting of c_k+1=tau*c_k.
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,constraint_alpha,0.1,float,"For constrained GLM only.  It affects the setting of  eta_k = eta_0/pow(c_0, alpha)."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,constraint_beta,0.9,float,"For constrained GLM only.  It affects the setting of eta_k+1 = eta_k/pow(c_k, beta)."
h2o,generalizedlinear,H2OGeneralizedLinearEstimator,constraint_c0,10.0,float,For constrained GLM only.  It affects the initial setting of epsilon_k = 1/c_0.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,representation_name,None,string,Frame key to save resulting X
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,loading_name,None,string,[Deprecated] Use representation_name instead.  Frame key to save resulting X.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,transform,NONE,"Categorical(['NONE', 'STANDARDIZE', 'NORMALIZE', 'DEMEAN', 'DESCALE'])",Transformation of training data
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,k,1,int,Rank of matrix approximation
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,loss,Quadratic,"Categorical(['Quadratic', 'Absolute', 'Huber', 'Poisson', 'Hinge', 'Logistic', 'Periodic'])",Numeric loss function
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,loss_by_col,None,"Categorical(['Quadratic', 'Absolute', 'Huber', 'Poisson', 'Hinge', 'Logistic', 'Periodic', 'Categorical', 'Ordinal'])",Loss function by column (override)
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,loss_by_col_idx,None,int,Loss function by column index (override)
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,multi_loss,Categorical,"Categorical(['Categorical', 'Ordinal'])",Categorical loss function
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,period,1,int,Length of period (only used with periodic loss function)
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,regularization_x,None,"Categorical(['None', 'Quadratic', 'L2', 'L1', 'NonNegative', 'OneSparse', 'UnitOneSparse', 'Simplex'])",Regularization function for X matrix
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,regularization_y,None,"Categorical(['None', 'Quadratic', 'L2', 'L1', 'NonNegative', 'OneSparse', 'UnitOneSparse', 'Simplex'])",Regularization function for Y matrix
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,gamma_x,0.0,float,Regularization weight on X matrix
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,gamma_y,0.0,float,Regularization weight on Y matrix
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,max_iterations,1000,int,Maximum number of iterations
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,max_updates,2000,int,"Maximum number of updates, defaults to 2*max_iterations"
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,init_step_size,1.0,float,Initial step size
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,min_step_size,0.0001,float,Minimum step size
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,seed,-1,long,RNG seed for initialization
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,init,PlusPlus,"Categorical(['Random', 'SVD', 'PlusPlus', 'User'])",Initialization mode
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,svd_method,Randomized,"Categorical(['GramSVD', 'Power', 'Randomized'])",Method for computing SVD during initialization (Caution: Randomized is currently experimental and unstable)
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,user_y,None,key<frame>,User-specified initial Y
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,user_x,None,key<frame>,User-specified initial X
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,expand_user_y,True,bool,Expand categorical columns in user-specified initial Y
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,impute_original,False,bool,Reconstruct original training data by reversing transform
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,recover_svd,False,bool,Recover singular values and eigenvectors of XY
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,generalizedlowrank,H2OGeneralizedLowRankEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,generic,H2OGenericEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,generic,H2OGenericEstimator,model_key,None,key<frame>,Key to the self-contained model archive already uploaded to H2O.
h2o,generic,H2OGenericEstimator,path,None,string,Path to file with self-contained model archive.
h2o,gradientboosting,H2OGradientBoostingEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,gradientboosting,H2OGradientBoostingEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,gradientboosting,H2OGradientBoostingEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,gradientboosting,H2OGradientBoostingEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,gradientboosting,H2OGradientBoostingEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,gradientboosting,H2OGradientBoostingEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,gradientboosting,H2OGradientBoostingEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,gradientboosting,H2OGradientBoostingEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,gradientboosting,H2OGradientBoostingEstimator,score_tree_interval,0,int,Score the model after every so many trees. Disabled if set to 0.
h2o,gradientboosting,H2OGradientBoostingEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,gradientboosting,H2OGradientBoostingEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,gradientboosting,H2OGradientBoostingEstimator,response_column,None,vecspecifier,Response variable column.
h2o,gradientboosting,H2OGradientBoostingEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,gradientboosting,H2OGradientBoostingEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,gradientboosting,H2OGradientBoostingEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,gradientboosting,H2OGradientBoostingEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,gradientboosting,H2OGradientBoostingEstimator,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,gradientboosting,H2OGradientBoostingEstimator,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,gradientboosting,H2OGradientBoostingEstimator,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,gradientboosting,H2OGradientBoostingEstimator,max_confusion_matrix_size,20,int,[Deprecated] Maximum size (# classes) for confusion matrices to be printed in the Logs
h2o,gradientboosting,H2OGradientBoostingEstimator,ntrees,50,int,Number of trees.
h2o,gradientboosting,H2OGradientBoostingEstimator,max_depth,5,int,Maximum tree depth (0 for unlimited).
h2o,gradientboosting,H2OGradientBoostingEstimator,min_rows,10.0,float,Fewest allowed (weighted) observations in a leaf.
h2o,gradientboosting,H2OGradientBoostingEstimator,nbins,20,int,"For numerical columns (real/int), build a histogram of (at least) this many bins, then split at the best point"
h2o,gradientboosting,H2OGradientBoostingEstimator,nbins_top_level,1024,int,"For numerical columns (real/int), build a histogram of (at most) this many bins at the root level, then decrease by factor of two per level"
